Date,Open,High,Low,Close,Adj Close,Volume
2017-01-18,21.253300,21.253300,20.993299,21.126699,18.760719,63450
2017-01-19,21.000000,21.133301,20.666700,21.046700,18.689692,155550
2017-01-20,20.946699,21.133301,20.799999,21.066700,18.707445,180000
2017-01-23,21.100000,21.526699,20.966700,21.513300,19.104036,260100
2017-01-24,21.513300,21.660000,21.200001,21.500000,19.092224,159300
2017-01-26,21.500000,22.033300,21.433300,21.906700,19.453375,717900
2017-01-27,21.900000,22.120001,21.840000,22.000000,19.536230,256800
2017-01-30,21.866699,21.926701,21.206699,21.206699,18.831764,231450
2017-01-31,21.326700,21.473301,21.180000,21.433300,19.032997,225900
2017-02-01,21.473301,21.633301,21.193300,21.379999,18.998953,175650
2017-02-02,21.379999,21.600000,21.133301,21.446699,19.058224,150900
2017-02-03,21.373301,21.886700,21.266701,21.666700,19.253727,241350
2017-02-06,21.840000,22.000000,21.440001,21.473301,19.081871,210150
2017-02-07,21.900000,22.406700,21.826700,22.293301,19.810541,278400
2017-02-08,22.340000,22.933300,22.040001,22.933300,20.379265,127800
2017-02-09,22.946699,23.253300,22.753300,23.200001,20.616261,290550
2017-02-10,23.246700,23.426701,23.033300,23.426701,20.817719,272250
2017-02-13,23.333300,24.000000,22.986700,23.166700,20.586674,717600
2017-02-14,23.166700,23.166700,22.933300,23.113300,20.539219,297600
2017-02-15,23.139999,23.920000,23.120001,23.920000,21.256083,1011450
2017-02-16,23.799999,23.966700,23.366699,23.653299,21.019079,377550
2017-02-17,23.620001,23.726700,23.286699,23.726700,21.084299,154800
2017-02-20,23.726700,23.860001,23.580000,23.846701,21.190943,178800
2017-02-21,23.540001,23.860001,23.393299,23.860001,21.915363,500250
2017-02-22,23.799999,23.986700,23.613300,23.853300,21.909208,645150
2017-02-23,23.866699,24.253300,23.366699,23.593300,21.670399,317400
2017-02-24,23.333300,23.620001,23.320000,23.340000,21.437746,168750
2017-03-01,23.333300,23.600000,23.240000,23.540001,21.635342,83700
2017-03-02,23.520000,23.520000,23.013300,23.200001,21.322853,297150
2017-03-03,23.200001,23.626699,23.193300,23.573299,21.665947,181950
2017-03-06,23.600000,23.666700,23.320000,23.620001,21.708876,279900
2017-03-07,23.626699,23.626699,23.066700,23.213301,21.335085,185400
2017-03-08,23.260000,23.286699,22.826700,23.013300,21.151264,175800
2017-03-09,22.913300,23.093300,22.773300,23.080000,21.212564,75600
2017-03-10,23.320000,23.426701,22.900000,23.106701,21.237108,97050
2017-03-13,23.206699,23.393299,22.840000,23.393299,21.500509,97500
2017-03-14,23.353300,23.453300,23.153299,23.226700,21.347397,146400
2017-03-15,23.253300,23.486700,22.906700,23.346701,21.457680,296550
2017-03-16,23.313299,23.313299,22.873301,22.879999,21.028749,225750
2017-03-17,22.886700,23.120001,22.466700,22.586700,20.759176,280200
2017-03-20,22.533300,22.793301,22.326700,22.740000,20.900080,403950
2017-03-21,22.733299,22.753300,21.913300,22.153299,20.360844,313800
2017-03-22,21.933300,22.573299,21.933300,22.360001,20.550829,133200
2017-03-23,22.200001,22.393299,22.100000,22.333300,20.526287,112200
2017-03-24,22.286699,22.540001,22.266701,22.459999,20.642735,329100
2017-03-27,22.333300,22.920000,22.180000,22.853300,21.004204,175650
2017-03-28,22.746700,22.813299,22.526699,22.586700,20.759176,74700
2017-03-29,22.573299,22.966700,22.513300,22.860001,21.010370,79350
2017-03-30,22.860001,22.893299,22.573299,22.820000,20.973606,80250
2017-03-31,22.806700,22.806700,22.406700,22.513300,20.691721,110400
2017-04-03,22.506701,22.746700,22.386700,22.613300,20.797480,163050
2017-04-04,22.433300,22.780001,22.433300,22.680000,20.858828,95550
2017-04-05,22.713301,22.733299,22.299999,22.459999,20.656494,110700
2017-04-06,22.466700,22.466700,22.100000,22.299999,20.509340,146250
2017-04-07,22.299999,22.559999,22.219999,22.559999,20.748465,97050
2017-04-10,22.426701,22.546700,22.193300,22.299999,20.509340,68850
2017-04-11,22.400000,22.553301,21.953300,22.219999,20.435766,128400
2017-04-12,22.219999,22.333300,22.020000,22.253300,20.466394,53250
2017-04-13,22.253300,22.253300,21.713301,21.866699,20.110834,156750
2017-04-17,22.086700,22.666700,21.813299,22.573299,20.760695,203400
2017-04-18,22.553301,22.686701,22.299999,22.686701,20.864990,149850
2017-04-19,22.700001,22.700001,22.413300,22.506701,20.699450,67800
2017-04-20,22.586700,22.586700,22.219999,22.253300,20.466394,154200
2017-04-24,22.580000,22.719999,22.299999,22.660000,20.840437,203100
2017-04-25,22.646700,22.733299,22.453300,22.700001,20.877224,103050
2017-04-26,22.666700,22.886700,22.540001,22.726700,20.901777,168000
2017-04-27,22.733299,23.000000,22.733299,22.879999,21.042772,145050
2017-04-28,22.966700,22.966700,22.693300,22.706699,20.883381,358200
2017-05-02,22.893299,23.459999,22.893299,23.459999,21.590458,133800
2017-05-03,23.666700,23.726700,22.986700,23.166700,21.320538,101850
2017-05-04,23.233299,23.233299,22.246700,22.466700,20.676313,253950
2017-05-05,22.666700,22.700001,22.373301,22.680000,20.872618,152250
2017-05-08,22.666700,22.866699,22.606701,22.799999,20.983051,93300
2017-05-09,22.706699,22.993299,22.706699,22.993299,21.160944,150750
2017-05-10,23.260000,23.260000,22.893299,23.059999,21.222336,63150
2017-05-11,23.240000,23.360001,23.000000,23.260000,21.406399,87150
2017-05-12,23.286699,23.520000,23.146700,23.366699,21.504591,139350
2017-05-15,23.433300,23.526699,23.233299,23.513300,21.639513,91050
2017-05-16,23.526699,23.646700,23.293301,23.426701,21.559807,186150
2017-05-17,23.326700,23.480000,23.040001,23.260000,21.406399,432000
2017-05-18,21.133301,21.480000,20.186701,20.953300,19.283520,1677450
2017-05-19,21.333300,21.666700,21.240000,21.393299,19.688459,559800
2017-05-22,21.326700,21.326700,20.459999,20.700001,19.050404,362400
2017-05-23,20.766701,21.266701,20.766701,21.046700,19.369471,165900
2017-05-24,21.273300,21.586700,21.273300,21.280001,19.584187,148500
2017-05-25,21.440001,21.553301,20.980000,21.106701,19.424696,222900
2017-05-26,21.106701,21.566700,21.100000,21.513300,19.798901,647400
2017-05-29,21.513300,21.513300,21.513300,21.513300,19.798901,0
2017-05-30,21.400000,21.620001,21.400000,21.493299,19.780487,69750
2017-05-31,21.566700,21.726700,21.400000,21.520000,19.805056,171450
2017-06-01,21.520000,21.726700,21.146700,21.313299,19.628510,430050
2017-06-02,21.379999,21.526699,21.200001,21.379999,19.689938,130350
2017-06-05,21.333300,21.459999,21.180000,21.286699,19.604012,57600
2017-06-06,21.193300,21.813299,21.193300,21.653299,19.941639,150150
2017-06-07,21.846701,22.120001,21.766701,21.926701,20.193422,167550
2017-06-08,21.766701,21.873301,21.633301,21.873301,20.144245,123600
2017-06-09,21.866699,21.906700,21.573299,21.693300,19.978474,182850
2017-06-12,21.686701,21.733299,21.366699,21.673300,19.960054,181650
2017-06-13,21.666700,21.993299,21.666700,21.933300,20.199497,273600
2017-06-14,21.966700,22.280001,21.959999,22.173300,20.420530,123000
2017-06-15,22.173300,22.173300,22.173300,22.173300,20.420530,0
2017-06-16,22.000000,22.120001,21.820000,22.026699,20.285511,123300
2017-06-19,22.006701,22.306700,21.973301,22.233299,20.475784,610650
2017-06-20,22.106701,22.173300,21.433300,21.660000,19.947805,385350
2017-06-21,21.666700,21.799999,21.406700,21.613300,19.904795,92250
2017-06-22,21.660000,21.660000,21.366699,21.466700,19.769783,148650
2017-06-23,21.559999,21.760000,21.240000,21.400000,19.708351,253950
2017-06-26,21.526699,21.733299,21.393299,21.660000,19.947805,174450
2017-06-27,21.680000,21.766701,21.480000,21.593300,19.886374,71100
2017-06-28,21.600000,21.733299,21.326700,21.520000,19.818872,54300
2017-06-29,21.706699,21.740000,21.313299,21.553301,19.849535,116850
2017-06-30,21.593300,21.793301,21.500000,21.693300,19.978474,127650
2017-07-03,21.706699,21.980000,21.333300,21.753300,20.047594,143100
2017-07-04,21.786699,22.000000,21.719999,21.846701,20.133669,99750
2017-07-05,21.913300,22.133301,21.753300,21.840000,20.127495,56850
2017-07-06,22.000000,22.000000,21.693300,21.860001,20.145920,176100
2017-07-07,21.886700,21.886700,21.500000,21.520000,19.832590,118800
2017-07-10,21.533300,21.666700,21.400000,21.580000,19.887884,157800
2017-07-11,21.580000,21.833300,21.580000,21.753300,20.047594,360750
2017-07-12,21.799999,22.133301,21.593300,21.873301,20.158182,156300
2017-07-13,21.866699,22.126699,21.866699,21.926701,20.207397,73200
2017-07-14,22.013300,22.233299,21.900000,22.233299,20.489956,130350
2017-07-17,22.206699,22.226700,22.046700,22.166700,20.428579,56700
2017-07-18,22.000000,22.133301,21.900000,22.053301,20.324074,70050
2017-07-19,22.133301,22.246700,21.986700,22.080000,20.348671,104250
2017-07-20,22.120001,22.166700,21.673300,21.913300,20.195049,121350
2017-07-21,21.913300,21.980000,21.733299,21.886700,20.170528,45900
2017-07-24,22.040001,22.120001,21.893299,21.959999,20.238083,49650
2017-07-25,21.959999,22.080000,21.866699,21.933300,20.213478,43800
2017-07-26,21.933300,22.046700,21.853300,21.900000,20.182793,48150
2017-07-27,21.933300,22.066700,21.886700,21.959999,20.238083,33600
2017-07-28,21.906700,21.953300,21.780001,21.933300,20.213478,36150
2017-07-31,22.066700,22.126699,21.713301,22.053301,20.324074,118800
2017-08-01,22.333300,22.760000,22.299999,22.620001,20.860531,339150
2017-08-02,22.626699,22.886700,22.513300,22.773300,21.001894,107850
2017-08-03,22.766701,23.053301,22.653299,22.940001,21.155634,123300
2017-08-04,22.933300,23.173300,22.733299,22.926701,21.143368,171000
2017-08-07,22.940001,23.226700,22.933300,23.066700,21.272474,63150
2017-08-08,23.133301,23.526699,23.133301,23.260000,21.450741,97650
2017-08-09,23.166700,23.166700,23.000000,23.053301,21.260113,64950
2017-08-10,22.993299,23.080000,22.639999,22.780001,21.008074,160500
2017-08-11,22.786699,22.980000,22.680000,22.799999,21.026514,299850
2017-08-14,22.799999,23.393299,22.786699,23.126699,21.327812,253050
2017-08-15,23.100000,23.400000,23.080000,23.200001,21.771019,125100
2017-08-16,23.126699,23.573299,23.126699,23.360001,21.921165,135450
2017-08-17,23.366699,23.366699,22.953300,23.133301,21.708424,72150
2017-08-18,23.113300,23.533300,23.093300,23.533300,22.083788,144000
2017-08-21,23.513300,23.513300,23.066700,23.233299,21.802263,87000
2017-08-22,23.386700,23.793301,23.353300,23.719999,22.258987,80100
2017-08-23,23.686701,24.200001,23.593300,24.106701,22.621876,286500
2017-08-24,24.113300,24.160000,23.406700,24.066700,22.584333,227550
2017-08-25,24.086700,24.086700,23.780001,23.940001,22.465437,87150
2017-08-28,23.933300,24.053301,23.780001,23.993299,22.515450,72450
2017-08-29,23.826700,24.000000,23.660000,24.000000,22.521742,164250
2017-08-30,24.000000,24.000000,23.686701,23.953300,22.477919,128100
2017-08-31,23.973301,23.973301,23.586700,23.780001,22.315289,940350
2017-09-01,23.966700,24.326700,23.846701,24.180000,22.704977,188250
2017-09-04,24.026699,24.200001,24.026699,24.133301,22.661123,51450
2017-09-05,24.213301,24.453300,23.793301,24.040001,22.573519,151200
2017-09-06,24.133301,24.846701,24.133301,24.639999,23.136915,273900
2017-09-07,24.639999,24.639999,24.639999,24.639999,23.136915,0
2017-09-08,24.533300,24.833300,24.533300,24.813299,23.299639,228000
2017-09-11,24.813299,25.459999,24.813299,25.106701,23.575150,936750
2017-09-12,25.153299,25.393299,25.046700,25.139999,23.606415,104850
2017-09-13,25.153299,25.446699,24.986700,25.333300,23.787922,182850
2017-09-14,25.126699,25.600000,25.093300,25.146700,23.612703,162150
2017-09-15,25.200001,25.860001,25.200001,25.660000,24.094696,916800
2017-09-18,25.706699,25.980000,25.600000,25.760000,24.188589,67650
2017-09-19,25.760000,26.066700,25.466700,25.866699,24.288782,71100
2017-09-20,25.686701,25.920000,25.333300,25.600000,24.038359,166350
2017-09-21,25.593300,25.920000,25.393299,25.473301,23.919386,83550
2017-09-22,25.533300,25.700001,25.293301,25.433300,23.881824,148200
2017-09-25,25.346701,25.446699,25.200001,25.406700,23.856850,54750
2017-09-26,25.379999,25.540001,25.213301,25.453300,23.900608,113700
2017-09-27,25.500000,25.533300,25.180000,25.386700,23.838066,122250
2017-09-28,25.353300,25.420000,25.180000,25.386700,23.838066,107250
2017-09-29,25.406700,25.686701,25.406700,25.600000,24.038359,57900
2017-10-02,25.600000,25.766701,25.333300,25.633301,24.083735,165300
2017-10-03,25.633301,26.306700,25.586700,26.206699,24.622475,197250
2017-10-04,26.213301,26.406700,26.033300,26.219999,24.634968,78750
2017-10-05,26.280001,26.786699,26.280001,26.320000,24.728926,292500
2017-10-06,26.253300,26.306700,25.746700,26.086700,24.509727,122850
2017-10-09,26.086700,26.086700,25.666700,25.813299,24.252859,61200
2017-10-10,25.920000,26.386700,25.920000,26.139999,24.559807,119850
2017-10-11,26.066700,26.333300,26.040001,26.219999,24.634968,80850
2017-10-12,26.219999,26.219999,26.219999,26.219999,24.634968,0
2017-10-13,26.400000,26.533300,26.073299,26.480000,24.879251,270900
2017-10-16,26.406700,26.420000,26.139999,26.260000,24.672550,112050
2017-10-17,26.320000,26.320000,26.080000,26.086700,24.509727,83850
2017-10-18,26.066700,26.346701,26.000000,26.246700,24.660055,86850
2017-10-19,26.240000,26.240000,25.686701,26.226700,24.641266,104550
2017-10-20,26.226700,26.440001,26.059999,26.186701,24.603680,531150
2017-10-23,26.193300,26.266701,25.833300,25.926701,24.359400,76350
2017-10-24,26.000000,26.120001,25.706699,25.946699,24.378187,39600
2017-10-25,26.086700,26.273300,25.799999,26.273300,24.685047,200550
2017-10-26,26.326700,26.633301,26.000000,26.340000,24.747709,113700
2017-10-27,26.386700,26.500000,26.066700,26.453300,24.854166,72300
2017-10-30,26.373301,26.493299,25.593300,26.120001,24.541014,146400
2017-10-31,26.200001,26.266701,25.066700,25.613300,24.064941,292650
2017-11-01,25.646700,25.646700,24.993299,24.993299,23.496180,171750
2017-11-02,24.993299,24.993299,24.993299,24.993299,23.496180,0
2017-11-03,25.233299,25.360001,24.973301,25.293301,23.778212,134250
2017-11-06,25.293301,25.293301,25.293301,25.293301,23.778212,0
2017-11-07,25.173300,25.173300,24.566700,24.740000,23.258055,45150
2017-11-08,24.926701,25.633301,24.846701,25.393299,23.872219,58200
2017-11-09,25.393299,25.393299,24.559999,24.673300,23.195347,72750
2017-11-10,24.700001,24.933300,24.306700,24.933300,23.439777,45150
2017-11-13,25.080000,25.080000,25.080000,25.080000,23.577690,76950
2017-11-14,25.080000,25.080000,24.559999,24.760000,23.276861,54750
2017-11-15,24.760000,24.760000,24.760000,24.760000,23.276861,0
2017-11-16,24.506701,25.400000,24.506701,25.400000,23.878521,126450
2017-11-17,25.353300,25.666700,25.120001,25.513300,23.985033,189900
2017-11-20,25.513300,25.513300,25.513300,25.513300,23.985033,0
2017-11-21,25.520000,25.933300,25.520000,25.746700,24.204460,153450
2017-11-22,25.900000,25.900000,25.559999,25.559999,24.028934,69450
2017-11-23,25.480000,25.493299,24.673300,25.420000,23.897318,54000
2017-11-24,25.420000,25.453300,25.073299,25.280001,23.765711,113400
2017-11-27,25.306700,25.413300,24.799999,25.333300,23.815815,313650
2017-11-28,25.633301,25.893299,25.473301,25.799999,24.254564,298500
2017-11-29,25.719999,25.746700,25.106701,25.379999,23.859716,158400
2017-11-30,25.219999,25.219999,24.666700,24.740000,23.258055,136800
2017-12-01,24.740000,24.933300,24.360001,24.613300,23.152987,150150
2017-12-04,24.673300,24.933300,24.433300,24.853300,23.378746,545700
2017-12-05,24.853300,25.333300,24.639999,24.740000,23.272167,95550
2017-12-06,24.533300,24.799999,24.286699,24.566700,23.109148,210300
2017-12-07,24.500000,24.833300,24.053301,24.660000,23.196911,83100
2017-12-08,24.959999,25.386700,24.926701,25.213301,23.717382,148650
2017-12-11,25.200001,25.453300,25.133301,25.253300,23.755011,129900
2017-12-12,25.206699,25.580000,24.933300,25.466700,23.955748,141900
2017-12-13,25.500000,25.913300,25.333300,25.453300,23.943148,261900
2017-12-14,24.666700,24.866699,24.540001,24.633301,23.171797,71289900
2017-12-15,24.639999,25.020000,24.533300,25.020000,23.674423,228450
2017-12-18,25.126699,25.166700,24.260000,24.666700,23.340132,14196300
2017-12-19,24.786699,24.786699,24.459999,24.459999,23.144543,184200
